"teamid","teamname","season","total_won_home","total_games","percent_won"
3423,"UNC Wilmington",1999,"7","10","70.00"
3423,"UNC Wilmington",2000,"11","18","61.11"
3423,"UNC Wilmington",2001,"6","8","75.00"
3423,"UNC Wilmington",2002,"10","16","62.50"
3423,"UNC Wilmington",2003,"10","22","45.45"
3423,"UNC Wilmington",2004,"9","15","60.00"
3423,"UNC Wilmington",2005,"5","8","62.50"
3423,"UNC Wilmington",2006,"12","15","80.00"
3423,"UNC Wilmington",2007,"4","8","50.00"
3423,"UNC Wilmington",2008,"9","17","52.94"
3423,"UNC Wilmington",2009,"10","16","62.50"
3423,"UNC Wilmington",2010,"7","12","58.33"
3423,"UNC Wilmington",2011,"12","23","52.17"
3423,"UNC Wilmington",2012,"9","20","45.00"
3423,"UNC Wilmington",2013,"2","5","40.00"
3423,"UNC Wilmington",2014,"3","5","60.00"
3423,"UNC Wilmington",2015,"10","13","76.92"
3423,"UNC Wilmington",2016,"3","6","50.00"
3423,"UNC Wilmington",2017,"5","10","50.00"
3423,"UNC Wilmington",2018,"5","10","50.00"
3423,"UNC Wilmington",2019,"11","15","73.33"
3423,"UNC Wilmington",2020,"5","9","55.56"
3424,"UNLV",1998,"3","4","75.00"
3424,"UNLV",1999,"11","17","64.71"
3424,"UNLV",2000,"8","16","50.00"
3424,"UNLV",2001,"13","18","72.22"
3424,"UNLV",2002,"14","21","66.67"
3424,"UNLV",2003,"12","17","70.59"
3424,"UNLV",2004,"13","22","59.09"
3424,"UNLV",2005,"10","16","62.50"
3424,"UNLV",2006,"11","18","61.11"
3424,"UNLV",2007,"10","13","76.92"
3424,"UNLV",2008,"5","8","62.50"
3424,"UNLV",2009,"10","14","71.43"
3424,"UNLV",2010,"6","13","46.15"
3424,"UNLV",2011,"7","11","63.64"
3424,"UNLV",2012,"11","22","50.00"
3424,"UNLV",2013,"7","12","58.33"
3424,"UNLV",2014,"10","13","76.92"
3424,"UNLV",2015,"9","13","69.23"
3424,"UNLV",2016,"12","17","70.59"
3424,"UNLV",2017,"12","21","57.14"
3424,"UNLV",2018,"12","19","63.16"
3424,"UNLV",2019,"9","12","75.00"
3424,"UNLV",2020,"9","13","69.23"
3425,"USC",1998,"7","11","63.64"
3425,"USC",1999,"5","7","71.43"
3425,"USC",2000,"10","15","66.67"
3425,"USC",2001,"7","13","53.85"
3425,"USC",2002,"8","14","57.14"
3425,"USC",2003,"8","14","57.14"
3425,"USC",2004,"11","15","73.33"
3425,"USC",2005,"11","18","61.11"
3425,"USC",2006,"9","18","50.00"
3425,"USC",2007,"11","17","64.71"
3425,"USC",2008,"11","17","64.71"
3425,"USC",2009,"11","17","64.71"
3425,"USC",2010,"10","19","52.63"
3425,"USC",2011,"12","19","63.16"
3425,"USC",2012,"9","18","50.00"
3425,"USC",2013,"5","11","45.45"
3425,"USC",2014,"8","22","36.36"
3425,"USC",2015,"8","15","53.33"
3425,"USC",2016,"11","18","61.11"
3425,"USC",2017,"8","14","57.14"
3425,"USC",2018,"7","20","35.00"
3425,"USC",2019,"10","17","58.82"
3425,"USC",2020,"12","17","70.59"
3426,"UT Arlington",1998,"7","14","50.00"
3426,"UT Arlington",1999,"11","17","64.71"
3426,"UT Arlington",2000,"7","13","53.85"
3426,"UT Arlington",2001,"5","6","83.33"
3426,"UT Arlington",2002,"8","14","57.14"
3426,"UT Arlington",2003,"8","15","53.33"
3426,"UT Arlington",2004,"9","18","50.00"
3426,"UT Arlington",2005,"11","21","52.38"
3426,"UT Arlington",2006,"9","20","45.00"
3426,"UT Arlington",2007,"14","24","58.33"
3426,"UT Arlington",2008,"9","18","50.00"
3426,"UT Arlington",2009,"10","21","47.62"
3426,"UT Arlington",2010,"8","15","53.33"
3426,"UT Arlington",2011,"6","8","75.00"
3426,"UT Arlington",2012,"2","5","40.00"
3426,"UT Arlington",2015,"8","15","53.33"
3426,"UT Arlington",2016,"6","14","42.86"
3426,"UT Arlington",2017,"9","20","45.00"
3426,"UT Arlington",2018,"13","18","72.22"
3426,"UT Arlington",2019,"11","23","47.83"
3426,"UT Arlington",2020,"12","21","57.14"
3427,"UT San Antonio",1998,"9","13","69.23"
3427,"UT San Antonio",1999,"4","6","66.67"
3427,"UT San Antonio",2000,"4","5","80.00"
3427,"UT San Antonio",2001,"9","16","56.25"
3427,"UT San Antonio",2002,"9","16","56.25"
3427,"UT San Antonio",2003,"11","18","61.11"
3427,"UT San Antonio",2004,"9","15","60.00"
3427,"UT San Antonio",2005,"8","16","50.00"
3427,"UT San Antonio",2006,"11","18","61.11"
3427,"UT San Antonio",2007,"9","14","64.29"
3427,"UT San Antonio",2008,"14","22","63.64"
3427,"UT San Antonio",2009,"13","22","59.09"
3427,"UT San Antonio",2010,"9","15","60.00"
3427,"UT San Antonio",2011,"11","14","78.57"
3427,"UT San Antonio",2012,"7","8","87.50"
3427,"UT San Antonio",2013,"10","15","66.67"
3427,"UT San Antonio",2014,"8","14","57.14"
3427,"UT San Antonio",2015,"10","16","62.50"
3427,"UT San Antonio",2016,"7","8","87.50"
3427,"UT San Antonio",2017,"8","13","61.54"
3427,"UT San Antonio",2018,"4","8","50.00"
3427,"UT San Antonio",2019,"4","5","80.00"
3427,"UT San Antonio",2020,"2","3","66.67"
3428,"Utah",1998,"13","21","61.90"
3428,"Utah",1999,"11","20","55.00"
3428,"Utah",2000,"13","22","59.09"
3428,"Utah",2001,"15","25","60.00"
3428,"Utah",2002,"7","12","58.33"
3428,"Utah",2003,"12","22","54.55"
3428,"Utah",2004,"12","24","50.00"
3428,"Utah",2005,"15","25","60.00"
3428,"Utah",2006,"14","24","58.33"
3428,"Utah",2007,"11","18","61.11"
3428,"Utah",2008,"14","27","51.85"
3428,"Utah",2009,"12","21","57.14"
3428,"Utah",2010,"12","21","57.14"
3428,"Utah",2011,"5","16","31.25"
3428,"Utah",2012,"11","15","73.33"
3428,"Utah",2013,"11","18","61.11"
3428,"Utah",2014,"7","12","58.33"
3428,"Utah",2015,"9","9","100.00"
3428,"Utah",2016,"11","16","68.75"
3428,"Utah",2017,"9","16","56.25"
3428,"Utah",2018,"10","17","58.82"
3428,"Utah",2019,"14","20","70.00"
3428,"Utah",2020,"7","14","50.00"
3429,"Utah St",2004,"3","5","60.00"
3429,"Utah St",2005,"8","14","57.14"
3429,"Utah St",2006,"2","3","66.67"
3429,"Utah St",2007,"7","11","63.64"
3429,"Utah St",2008,"5","9","55.56"
3429,"Utah St",2009,"7","15","46.67"
3429,"Utah St",2010,"7","12","58.33"
3429,"Utah St",2011,"9","17","52.94"
3429,"Utah St",2012,"10","20","50.00"
3429,"Utah St",2013,"10","17","58.82"
3429,"Utah St",2014,"8","14","57.14"
3429,"Utah St",2015,"6","7","85.71"
3429,"Utah St",2016,"6","12","50.00"
3429,"Utah St",2017,"11","16","68.75"
3429,"Utah St",2018,"5","6","83.33"
3429,"Utah St",2019,"7","15","46.67"
3429,"Utah St",2020,"3","7","42.86"
3430,"Utah Valley",2005,"3","4","75.00"
3430,"Utah Valley",2006,"8","9","88.89"
3430,"Utah Valley",2007,"9","13","69.23"
3430,"Utah Valley",2008,"10","14","71.43"
3430,"Utah Valley",2009,"10","15","66.67"
3430,"Utah Valley",2010,"6","8","75.00"
3430,"Utah Valley",2011,"4","7","57.14"
3430,"Utah Valley",2012,"8","14","57.14"
3430,"Utah Valley",2013,"7","13","53.85"
3430,"Utah Valley",2014,"4","6","66.67"
3430,"Utah Valley",2015,"9","9","100.00"
3430,"Utah Valley",2016,"7","14","50.00"
3430,"Utah Valley",2017,"4","7","57.14"
3430,"Utah Valley",2018,"7","9","77.78"
3430,"Utah Valley",2019,"8","11","72.73"
3430,"Utah Valley",2020,"6","10","60.00"
3431,"UTEP",1998,"8","13","61.54"
3431,"UTEP",1999,"6","11","54.55"
3431,"UTEP",2000,"4","5","80.00"
3431,"UTEP",2001,"4","6","66.67"
3431,"UTEP",2002,"1","3","33.33"
3431,"UTEP",2003,"7","10","70.00"
3431,"UTEP",2004,"9","16","56.25"
3431,"UTEP",2005,"8","11","72.73"
3431,"UTEP",2006,"8","13","61.54"
3431,"UTEP",2007,"14","20","70.00"
3431,"UTEP",2008,"14","27","51.85"
3431,"UTEP",2009,"11","17","64.71"
3431,"UTEP",2010,"11","15","73.33"
3431,"UTEP",2011,"10","15","66.67"
3431,"UTEP",2012,"15","29","51.72"
3431,"UTEP",2013,"13","21","61.90"
3431,"UTEP",2014,"15","23","65.22"
3431,"UTEP",2015,"8","11","72.73"
3431,"UTEP",2016,"15","25","60.00"
3431,"UTEP",2017,"5","7","71.43"
3431,"UTEP",2018,"9","17","52.94"
3431,"UTEP",2019,"4","9","44.44"
3431,"UTEP",2020,"12","16","75.00"
3433,"VCU",1998,"10","15","66.67"
3433,"VCU",1999,"7","10","70.00"
3433,"VCU",2000,"12","15","80.00"
3433,"VCU",2001,"9","14","64.29"
3433,"VCU",2002,"8","14","57.14"
3433,"VCU",2003,"7","11","63.64"
3433,"VCU",2004,"8","14","57.14"
3433,"VCU",2005,"7","11","63.64"
3433,"VCU",2006,"8","13","61.54"
3433,"VCU",2007,"9","17","52.94"
3433,"VCU",2008,"12","25","48.00"
3433,"VCU",2009,"17","26","65.38"
3433,"VCU",2010,"10","20","50.00"
3433,"VCU",2011,"10","19","52.63"
3433,"VCU",2012,"7","17","41.18"
3433,"VCU",2013,"6","11","54.55"
3433,"VCU",2014,"12","22","54.55"
3433,"VCU",2015,"10","16","62.50"
3433,"VCU",2016,"11","23","47.83"
3433,"VCU",2017,"9","16","56.25"
3433,"VCU",2018,"5","7","71.43"
3433,"VCU",2019,"12","23","52.17"
3433,"VCU",2020,"10","20","50.00"
3434,"Valparaiso",1998,"10","18","55.56"
3434,"Valparaiso",1999,"11","16","68.75"
3434,"Valparaiso",2000,"8","18","44.44"
3434,"Valparaiso",2001,"5","6","83.33"
3434,"Valparaiso",2002,"13","22","59.09"
3434,"Valparaiso",2003,"7","16","43.75"
3434,"Valparaiso",2004,"10","19","52.63"
3434,"Valparaiso",2005,"8","17","47.06"
3434,"Valparaiso",2006,"11","16","68.75"
3434,"Valparaiso",2007,"9","18","50.00"
3434,"Valparaiso",2008,"8","13","61.54"
3434,"Valparaiso",2009,"9","16","56.25"
3434,"Valparaiso",2010,"6","8","75.00"
3434,"Valparaiso",2011,"3","7","42.86"
3434,"Valparaiso",2012,"5","9","55.56"
3434,"Valparaiso",2013,"8","10","80.00"
3434,"Valparaiso",2014,"3","6","50.00"
3434,"Valparaiso",2015,"3","5","60.00"
3434,"Valparaiso",2016,"4","7","57.14"
3434,"Valparaiso",2017,"5","8","62.50"
3434,"Valparaiso",2018,"6","11","54.55"
3434,"Valparaiso",2019,"5","8","62.50"
3434,"Valparaiso",2020,"8","17","47.06"
3435,"Vanderbilt",1998,"12","19","63.16"
3435,"Vanderbilt",1999,"9","13","69.23"
3435,"Vanderbilt",2000,"11","20","55.00"
3435,"Vanderbilt",2001,"15","21","71.43"
3435,"Vanderbilt",2002,"19","27","70.37"
3435,"Vanderbilt",2003,"11","21","52.38"
3435,"Vanderbilt",2004,"11","24","45.83"
3435,"Vanderbilt",2005,"10","22","45.45"
3435,"Vanderbilt",2006,"14","20","70.00"
3435,"Vanderbilt",2007,"15","27","55.56"
3435,"Vanderbilt",2008,"15","23","65.22"
3435,"Vanderbilt",2009,"15","24","62.50"
3435,"Vanderbilt",2010,"12","22","54.55"
3435,"Vanderbilt",2011,"13","20","65.00"
3435,"Vanderbilt",2012,"18","22","81.82"
3435,"Vanderbilt",2013,"12","20","60.00"
3435,"Vanderbilt",2014,"12","18","66.67"
3435,"Vanderbilt",2015,"9","14","64.29"
3435,"Vanderbilt",2016,"10","18","55.56"
3435,"Vanderbilt",2017,"10","14","71.43"
3435,"Vanderbilt",2018,"4","7","57.14"
3435,"Vanderbilt",2019,"5","7","71.43"
3435,"Vanderbilt",2020,"10","14","71.43"
3436,"Vermont",1998,"12","20","60.00"
3436,"Vermont",1999,"12","17","70.59"
3436,"Vermont",2000,"14","25","56.00"
3436,"Vermont",2001,"11","19","57.89"
3436,"Vermont",2002,"11","21","52.38"
3436,"Vermont",2003,"11","21","52.38"
3436,"Vermont",2004,"8","14","57.14"
3436,"Vermont",2005,"9","14","64.29"
3436,"Vermont",2006,"5","9","55.56"
3436,"Vermont",2007,"9","19","47.37"
3436,"Vermont",2008,"12","23","52.17"
3436,"Vermont",2009,"11","21","52.38"
3436,"Vermont",2010,"9","26","34.62"
3436,"Vermont",2011,"3","5","60.00"
3436,"Vermont",2012,"5","10","50.00"
3436,"Vermont",2013,"8","10","80.00"
3436,"Vermont",2014,"5","7","71.43"
3436,"Vermont",2015,"3","5","60.00"
3436,"Vermont",2016,"4","9","44.44"
3436,"Vermont",2017,"7","9","77.78"
3436,"Vermont",2018,"5","7","71.43"
3436,"Vermont",2019,"6","10","60.00"
3436,"Vermont",2020,"8","11","72.73"
3437,"Villanova",1998,"12","19","63.16"
3437,"Villanova",1999,"10","14","71.43"
3437,"Villanova",2000,"9","15","60.00"
3437,"Villanova",2001,"13","21","61.90"
3437,"Villanova",2002,"11","19","57.89"
3437,"Villanova",2003,"12","25","48.00"
3437,"Villanova",2004,"12","22","54.55"
3437,"Villanova",2005,"10","19","52.63"
3437,"Villanova",2006,"10","19","52.63"
3437,"Villanova",2007,"4","8","50.00"
3437,"Villanova",2008,"8","15","53.33"
3437,"Villanova",2009,"9","19","47.37"
3437,"Villanova",2010,"8","14","57.14"
3437,"Villanova",2011,"4","12","33.33"
3437,"Villanova",2012,"7","16","43.75"
3437,"Villanova",2013,"8","21","38.10"
3437,"Villanova",2014,"8","22","36.36"
3437,"Villanova",2015,"11","19","57.89"
3437,"Villanova",2016,"9","19","47.37"
3437,"Villanova",2017,"8","16","50.00"
3437,"Villanova",2018,"9","22","40.91"
3437,"Villanova",2019,"10","18","55.56"
3437,"Villanova",2020,"9","18","50.00"
3438,"Virginia",1998,"10","18","55.56"
3438,"Virginia",1999,"13","20","65.00"
3438,"Virginia",2000,"15","23","65.22"
3438,"Virginia",2001,"12","18","66.67"
3438,"Virginia",2002,"11","16","68.75"
3438,"Virginia",2003,"11","16","68.75"
3438,"Virginia",2004,"7","13","53.85"
3438,"Virginia",2005,"10","20","50.00"
3438,"Virginia",2006,"9","18","50.00"
3438,"Virginia",2007,"11","17","64.71"
3438,"Virginia",2008,"14","23","60.87"
3438,"Virginia",2009,"15","23","65.22"
3438,"Virginia",2010,"13","21","61.90"
3438,"Virginia",2011,"11","16","68.75"
3438,"Virginia",2012,"14","22","63.64"
3438,"Virginia",2013,"10","16","62.50"
3438,"Virginia",2014,"9","14","64.29"
3438,"Virginia",2015,"13","17","76.47"
3438,"Virginia",2016,"10","16","62.50"
3438,"Virginia",2017,"13","19","68.42"
3438,"Virginia",2018,"10","18","55.56"
3438,"Virginia",2019,"8","12","66.67"
3438,"Virginia",2020,"9","13","69.23"
3439,"Virginia Tech",1998,"9","19","47.37"
3439,"Virginia Tech",1999,"13","26","50.00"
3439,"Virginia Tech",2000,"10","19","52.63"
3439,"Virginia Tech",2001,"12","20","60.00"
3439,"Virginia Tech",2002,"12","17","70.59"
3439,"Virginia Tech",2003,"13","21","61.90"
3439,"Virginia Tech",2004,"12","22","54.55"
3439,"Virginia Tech",2005,"10","17","58.82"
3439,"Virginia Tech",2006,"12","20","60.00"
3439,"Virginia Tech",2007,"9","18","50.00"
3439,"Virginia Tech",2008,"11","15","73.33"
3439,"Virginia Tech",2009,"9","12","75.00"
3439,"Virginia Tech",2010,"12","15","80.00"
3439,"Virginia Tech",2011,"9","11","81.82"
3439,"Virginia Tech",2012,"2","7","28.57"
3439,"Virginia Tech",2013,"8","10","80.00"
3439,"Virginia Tech",2014,"10","14","71.43"
3439,"Virginia Tech",2015,"9","12","75.00"
3439,"Virginia Tech",2016,"13","17","76.47"
3439,"Virginia Tech",2017,"12","17","70.59"
3439,"Virginia Tech",2018,"11","18","61.11"
3439,"Virginia Tech",2019,"11","20","55.00"
3439,"Virginia Tech",2020,"14","21","66.67"
3441,"W Carolina",1998,"2","6","33.33"
3441,"W Carolina",1999,"8","12","66.67"
3441,"W Carolina",2000,"5","11","45.45"
3441,"W Carolina",2001,"6","13","46.15"
3441,"W Carolina",2002,"10","16","62.50"
3441,"W Carolina",2003,"10","21","47.62"
3441,"W Carolina",2004,"5","14","35.71"
3441,"W Carolina",2005,"8","17","47.06"
3441,"W Carolina",2006,"3","9","33.33"
3441,"W Carolina",2007,"8","23","34.78"
3441,"W Carolina",2008,"10","25","40.00"
3441,"W Carolina",2009,"11","21","52.38"
3441,"W Carolina",2010,"5","7","71.43"
3441,"W Carolina",2011,"4","9","44.44"
3441,"W Carolina",2012,"7","14","50.00"
3441,"W Carolina",2013,"4","7","57.14"
3441,"W Carolina",2014,"7","15","46.67"
3441,"W Carolina",2015,"4","8","50.00"
3441,"W Carolina",2016,"2","4","50.00"
3441,"W Carolina",2017,"5","7","71.43"
3441,"W Carolina",2018,"2","3","66.67"
3441,"W Carolina",2019,"1","2","50.00"
3441,"W Carolina",2020,"2","3","66.67"
3442,"W Illinois",1998,"3","5","60.00"
3442,"W Illinois",1999,"5","7","71.43"
3442,"W Illinois",2000,"9","17","52.94"
3442,"W Illinois",2001,"10","15","66.67"
3442,"W Illinois",2002,"7","13","53.85"
3442,"W Illinois",2003,"9","18","50.00"
3442,"W Illinois",2004,"10","19","52.63"
3442,"W Illinois",2005,"11","17","64.71"
3442,"W Illinois",2006,"10","21","47.62"
3442,"W Illinois",2007,"4","8","50.00"
3442,"W Illinois",2008,"7","12","58.33"
3442,"W Illinois",2009,"4","8","50.00"
3442,"W Illinois",2010,"4","9","44.44"
3442,"W Illinois",2011,"3","6","50.00"
3442,"W Illinois",2012,"4","9","44.44"
3442,"W Illinois",2013,"8","12","66.67"
3442,"W Illinois",2014,"5","11","45.45"
3442,"W Illinois",2015,"8","15","53.33"
3442,"W Illinois",2016,"7","13","53.85"
3442,"W Illinois",2017,"12","24","50.00"
3442,"W Illinois",2018,"8","19","42.11"
3442,"W Illinois",2019,"6","10","60.00"
3442,"W Illinois",2020,"8","12","66.67"
3443,"WKU",1998,"18","25","72.00"
3443,"WKU",1999,"12","21","57.14"
3443,"WKU",2000,"12","21","57.14"
3443,"WKU",2001,"9","17","52.94"
3443,"WKU",2002,"8","16","50.00"
3443,"WKU",2003,"15","22","68.18"
3443,"WKU",2004,"12","18","66.67"
3443,"WKU",2005,"13","20","65.00"
3443,"WKU",2006,"16","24","66.67"
3443,"WKU",2007,"10","20","50.00"
3443,"WKU",2008,"14","26","53.85"
3443,"WKU",2009,"10","16","62.50"
3443,"WKU",2010,"11","21","52.38"
3443,"WKU",2011,"8","15","53.33"
3443,"WKU",2012,"6","9","66.67"
3443,"WKU",2013,"9","21","42.86"
3443,"WKU",2014,"11","24","45.83"
3443,"WKU",2015,"16","30","53.33"
3443,"WKU",2016,"12","23","52.17"
3443,"WKU",2017,"14","27","51.85"
3443,"WKU",2018,"10","23","43.48"
3443,"WKU",2019,"8","16","50.00"
3443,"WKU",2020,"13","22","59.09"
3444,"W Michigan",1998,"6","8","75.00"
3444,"W Michigan",1999,"10","19","52.63"
3444,"W Michigan",2000,"9","18","50.00"
3444,"W Michigan",2001,"7","9","77.78"
3444,"W Michigan",2002,"9","15","60.00"
3444,"W Michigan",2003,"12","20","60.00"
3444,"W Michigan",2004,"9","17","52.94"
3444,"W Michigan",2005,"5","10","50.00"
3444,"W Michigan",2006,"7","14","50.00"
3444,"W Michigan",2007,"10","14","71.43"
3444,"W Michigan",2008,"6","13","46.15"
3444,"W Michigan",2009,"3","7","42.86"
3444,"W Michigan",2010,"5","9","55.56"
3444,"W Michigan",2011,"7","9","77.78"
3444,"W Michigan",2012,"5","8","62.50"
3444,"W Michigan",2013,"6","11","54.55"
3444,"W Michigan",2014,"8","13","61.54"
3444,"W Michigan",2015,"10","18","55.56"
3444,"W Michigan",2016,"7","15","46.67"
3444,"W Michigan",2017,"9","19","47.37"
3444,"W Michigan",2018,"7","15","46.67"
3444,"W Michigan",2019,"4","9","44.44"
3444,"W Michigan",2020,"10","17","58.82"
3445,"W Salem St",2007,"4","8","50.00"
3445,"W Salem St",2008,"2","3","66.67"
3445,"W Salem St",2009,"5","6","83.33"
3447,"Wagner",1998,"10","17","58.82"
3447,"Wagner",1999,"9","16","56.25"
3447,"Wagner",2000,"6","16","37.50"
3447,"Wagner",2001,"10","12","83.33"
3447,"Wagner",2002,"7","14","50.00"
3447,"Wagner",2003,"8","15","53.33"
3447,"Wagner",2004,"5","11","45.45"
3447,"Wagner",2005,"1","2","50.00"
3447,"Wagner",2006,"2","2","100.00"
3447,"Wagner",2007,"2","3","66.67"
3447,"Wagner",2008,"4","7","57.14"
3447,"Wagner",2009,"5","7","71.43"
3447,"Wagner",2010,"5","9","55.56"
3447,"Wagner",2011,"7","12","58.33"
3447,"Wagner",2012,"2","2","100.00"
3447,"Wagner",2014,"5","9","55.56"
3447,"Wagner",2015,"5","7","71.43"
3447,"Wagner",2016,"3","5","60.00"
3447,"Wagner",2017,"1","3","33.33"
3447,"Wagner",2018,"4","5","80.00"
3447,"Wagner",2019,"5","9","55.56"
3447,"Wagner",2020,"7","9","77.78"
3448,"Wake Forest",1998,"3","4","75.00"
3448,"Wake Forest",1999,"3","8","37.50"
3448,"Wake Forest",2000,"4","7","57.14"
3448,"Wake Forest",2001,"7","11","63.64"
3448,"Wake Forest",2002,"9","12","75.00"
3448,"Wake Forest",2003,"9","13","69.23"
3448,"Wake Forest",2004,"5","12","41.67"
3448,"Wake Forest",2005,"9","15","60.00"
3448,"Wake Forest",2006,"9","12","75.00"
3448,"Wake Forest",2007,"7","9","77.78"
3448,"Wake Forest",2008,"10","15","66.67"
3448,"Wake Forest",2009,"13","19","68.42"
3448,"Wake Forest",2010,"14","18","77.78"
3448,"Wake Forest",2011,"10","15","66.67"
3448,"Wake Forest",2012,"13","19","68.42"
3448,"Wake Forest",2013,"9","13","69.23"
3448,"Wake Forest",2014,"9","15","60.00"
3448,"Wake Forest",2015,"9","13","69.23"
3448,"Wake Forest",2016,"9","16","56.25"
3448,"Wake Forest",2017,"11","15","73.33"
3448,"Wake Forest",2018,"6","14","42.86"
3448,"Wake Forest",2019,"7","10","70.00"
3448,"Wake Forest",2020,"9","16","56.25"
3449,"Washington",1998,"12","18","66.67"
3449,"Washington",1999,"11","15","73.33"
3449,"Washington",2000,"5","8","62.50"
3449,"Washington",2001,"12","19","63.16"
3449,"Washington",2002,"10","17","58.82"
3449,"Washington",2003,"14","22","63.64"
3449,"Washington",2004,"10","17","58.82"
3449,"Washington",2005,"6","14","42.86"
3449,"Washington",2006,"12","18","66.67"
3449,"Washington",2007,"12","18","66.67"
3449,"Washington",2008,"10","13","76.92"
3449,"Washington",2009,"3","7","42.86"
3449,"Washington",2010,"7","12","58.33"
3449,"Washington",2011,"5","11","45.45"
3449,"Washington",2012,"11","17","64.71"
3449,"Washington",2013,"11","20","55.00"
3449,"Washington",2014,"9","17","52.94"
3449,"Washington",2015,"11","23","47.83"
3449,"Washington",2016,"12","22","54.55"
3449,"Washington",2017,"16","27","59.26"
3449,"Washington",2018,"5","7","71.43"
3449,"Washington",2019,"6","11","54.55"
3449,"Washington",2020,"7","13","53.85"
3450,"Washington St",1998,"4","12","33.33"
3450,"Washington St",1999,"8","11","72.73"
3450,"Washington St",2000,"2","4","50.00"
3450,"Washington St",2001,"9","11","81.82"
3450,"Washington St",2002,"2","2","100.00"
3450,"Washington St",2003,"2","2","100.00"
3450,"Washington St",2004,"2","5","40.00"
3450,"Washington St",2005,"4","6","66.67"
3450,"Washington St",2006,"6","8","75.00"
3450,"Washington St",2007,"3","5","60.00"
3450,"Washington St",2008,"3","5","60.00"
3450,"Washington St",2009,"5","11","45.45"
3450,"Washington St",2010,"4","8","50.00"
3450,"Washington St",2011,"4","8","50.00"
3450,"Washington St",2012,"5","13","38.46"
3450,"Washington St",2013,"7","11","63.64"
3450,"Washington St",2014,"8","17","47.06"
3450,"Washington St",2015,"7","17","41.18"
3450,"Washington St",2016,"7","14","50.00"
3450,"Washington St",2017,"9","12","75.00"
3450,"Washington St",2018,"4","10","40.00"
3450,"Washington St",2019,"6","9","66.67"
3450,"Washington St",2020,"7","11","63.64"
3451,"Weber St",1998,"4","6","66.67"
3451,"Weber St",1999,"7","11","63.64"
3451,"Weber St",2000,"8","13","61.54"
3451,"Weber St",2001,"5","12","41.67"
3451,"Weber St",2002,"12","22","54.55"
3451,"Weber St",2003,"12","21","57.14"
3451,"Weber St",2004,"11","17","64.71"
3451,"Weber St",2005,"10","21","47.62"
3451,"Weber St",2006,"8","15","53.33"
3451,"Weber St",2007,"9","16","56.25"
3451,"Weber St",2008,"6","11","54.55"
3451,"Weber St",2009,"6","9","66.67"
3451,"Weber St",2010,"5","7","71.43"
3451,"Weber St",2011,"4","6","66.67"
3451,"Weber St",2012,"2","2","100.00"
3451,"Weber St",2014,"4","5","80.00"
3451,"Weber St",2015,"5","9","55.56"
3451,"Weber St",2016,"7","18","38.89"
3451,"Weber St",2017,"5","11","45.45"
3451,"Weber St",2018,"12","18","66.67"
3451,"Weber St",2019,"2","5","40.00"
3451,"Weber St",2020,"2","4","50.00"
3452,"West Virginia",1998,"7","12","58.33"
3452,"West Virginia",1999,"8","10","80.00"
3452,"West Virginia",2000,"2","6","33.33"
3452,"West Virginia",2001,"4","5","80.00"
